image,panel_id,class_id,pixel_x,pixel_y,bbox_width_norm,bbox_height_norm,x,y,z,depth_file
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,5,0,188,337,0.590141,0.198887,-0.038,0.0233,0.1843,DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.png
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,6,0,505,450,0.419937,0.196504,0.0828,0.0868,0.2863,DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.png
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,7,0,192,459,0.6015,0.199492,-0.0565,0.0896,0.2824,DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.png
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,8,0,501,88,0.431469,0.191504,0.1486,-0.1379,0.5255,DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.png
DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.jpg,9,0,186,98,0.582562,0.194941,-0.0895,-0.1055,0.4275,DJI_20220410132956_0166_T_JPG.rf.2d5dafddc11dfe5af2c27fef73dd92a2.png
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,1,0,496,147,0.446922,0.171406,0.0485,-0.0301,0.1765,DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.png
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,2,0,177,157,0.555922,0.182031,-0.0491,-0.034,0.2196,DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.png
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,3,0,500,268,0.436984,0.176035,0.0629,0.0042,0.2235,DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.png
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,4,0,179,278,0.560172,0.173652,-0.0639,0.01,0.2902,DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.png
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,5,0,496,37,0.448344,0.145,0.1715,-0.2134,0.6235,DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.png
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,6,0,502,388,0.428453,0.178281,0.1617,0.1173,0.5686,DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.png
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,7,0,181,398,0.568703,0.177695,-0.0962,0.0983,0.4431,DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.png
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,8,0,177,42,0.5545,0.164531,-0.1139,-0.1705,0.5098,DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.png
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,9,0,504,487,0.422781,0.095059,0.1646,0.2067,0.5725,DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.png
DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.jpg,10,0,182,493,0.571547,0.07375,-0.0702,0.1205,0.3255,DJI_20220410133005_0169_T_JPG.rf.bd1fa777158abe3ee98c1184fb80fc6c.png
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,1,0,175,16,0.547203,0.065117,-0.0373,-0.0618,0.1647,DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.png
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,2,0,494,212,0.454031,0.195137,0.1557,-0.0394,0.5725,DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.png
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,3,0,179,221,0.562359,0.198496,-0.1071,-0.0266,0.4863,DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.png
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,4,0,497,332,0.445516,0.194531,0.0998,0.0428,0.3608,DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.png
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,5,0,181,343,0.568672,0.195937,-0.1031,0.0645,0.4745,DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.png
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,6,0,498,453,0.44125,0.198496,0.0687,0.076,0.2471,DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.png
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,7,0,182,461,0.571203,0.198828,-0.0533,0.0791,0.2471,DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.png
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,8,0,488,6,0.447734,0.025625,0.0,-0.0,0.0,DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.png
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,9,0,492,90,0.459719,0.191973,0.1265,-0.1221,0.4706,DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.png
DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.jpg,10,0,177,98,0.556047,0.193164,-0.1051,-0.1162,0.4706,DJI_20220410133008_0170_T_JPG.rf.9a83378bc854cad9763347da7fb128aa.png
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,1,0,493,153,0.458297,0.188516,0.1452,-0.0865,0.5373,DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.png
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,2,0,178,159,0.557312,0.197598,-0.1062,-0.0725,0.4784,DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.png
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,3,0,495,273,0.452609,0.198379,0.0536,0.0052,0.1961,DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.png
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,4,0,180,282,0.563625,0.198008,-0.0455,0.0084,0.2078,DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.png
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,5,0,491,39,0.465391,0.155156,0.1572,-0.1994,0.5882,DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.png
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,6,0,497,394,0.445516,0.209238,0.0857,0.0668,0.3098,DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.png
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,7,0,182,401,0.569937,0.202754,-0.0736,0.0773,0.3412,DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.png
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,8,0,176,46,0.551,0.182012,-0.1235,-0.1801,0.549,DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.png
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,9,0,499,487,0.439828,0.097617,0.1503,0.1939,0.5373,DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.png
DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.jpg,10,0,184,492,0.57625,0.078086,-0.1108,0.1923,0.5216,DJI_20220410133011_0171_T_JPG.rf.7651cf78922b90c7263fc43c0fa24b3a.png
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,1,0,173,102,0.541453,0.17834,-0.0459,-0.0481,0.2,DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.png
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,2,0,171,14,0.535875,0.058086,-0.1433,-0.2328,0.6157,DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.png
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,3,0,494,212,0.45575,0.180078,0.0746,-0.0189,0.2745,DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.png
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,4,0,175,223,0.548422,0.180078,-0.0355,-0.0081,0.1569,DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.png
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,5,0,496,333,0.447391,0.182402,0.0636,0.0278,0.2314,DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.png
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,6,0,178,342,0.558188,0.18125,-0.0774,0.0469,0.349,DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.png
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,7,0,499,455,0.440422,0.184727,0.0702,0.078,0.251,DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.png
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,8,0,179,465,0.560969,0.180918,-0.0605,0.0896,0.2745,DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.png
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,9,0,491,7,0.464125,0.028457,0.0629,-0.0915,0.2353,DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.png
DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.jpg,10,0,492,91,0.459937,0.170215,0.0263,-0.0253,0.098,DJI_20220410133014_0172_T_JPG.rf.9ca2bda1cdc8ac2297fe8c3517ab10f5.png
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,1,0,491,152,0.465203,0.172617,0.0974,-0.0593,0.3647,DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.png
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,2,0,171,161,0.537,0.181797,-0.1251,-0.0797,0.5373,DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.png
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,3,0,493,272,0.458594,0.182266,0.0965,0.0089,0.3569,DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.png
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,4,0,174,284,0.544719,0.175371,-0.0456,0.0088,0.2,DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.png
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,5,0,490,37,0.467406,0.145996,0.1406,-0.1812,0.5294,DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.png
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,6,0,496,394,0.449781,0.184551,0.082,0.0643,0.298,DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.png
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,7,0,177,403,0.553156,0.179043,-0.0981,0.1009,0.4392,DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.png
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,8,0,169,45,0.529281,0.17584,-0.1138,-0.159,0.4824,DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.png
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,9,0,498,490,0.443172,0.085918,0.1603,0.2108,0.5765,DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.png
DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.jpg,10,0,178,494,0.556828,0.066641,-0.1192,0.1998,0.5373,DJI_20220410133017_0173_T_JPG.rf.4382d04c32e8b0d4f06dfc3e0dd5d0a8.png
DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.jpg,1,0,491,156,0.463969,0.173594,0.0733,-0.0429,0.2745,DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.png
DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.jpg,2,0,171,169,0.534609,0.170039,-0.1278,-0.0746,0.549,DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.png
DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.jpg,3,0,494,279,0.455453,0.168926,0.0522,0.0069,0.1922,DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.png
DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.jpg,4,0,172,288,0.540297,0.178965,-0.0417,0.009,0.1804,DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.png
DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.jpg,5,0,489,38,0.469656,0.14959,0.1056,-0.1363,0.4,DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.png
DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.jpg,6,0,495,398,0.451187,0.172363,0.118,0.0957,0.4314,DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.png
DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.jpg,7,0,175,408,0.548813,0.171758,-0.0675,0.0708,0.298,DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.png
DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.jpg,8,0,169,49,0.528922,0.17291,-0.1147,-0.1573,0.4863,DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.png
DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.jpg,9,0,496,493,0.446922,0.07375,0.165,0.2222,0.6,DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.png
DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.jpg,10,0,175,497,0.548813,0.055996,-0.1253,0.2082,0.5529,DJI_20220410133023_0175_T_JPG.rf.a451b1d3aff76011d67c78fa8df2c2e4.png
DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.jpg,1,0,488,104,0.473125,0.179785,0.0957,-0.0866,0.3647,DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.png
DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.jpg,2,0,169,114,0.529281,0.182285,-0.0629,-0.0592,0.2667,DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.png
DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.jpg,3,0,487,14,0.477125,0.055098,0.1535,-0.2224,0.5882,DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.png
DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.jpg,4,0,166,22,0.519672,0.086641,-0.1378,-0.2093,0.5725,DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.png
DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.jpg,5,0,490,225,0.465906,0.180293,0.0844,-0.0154,0.3176,DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.png
DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.jpg,6,0,170,236,0.534281,0.179785,-0.0744,-0.0099,0.3176,DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.png
DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.jpg,7,0,492,345,0.462297,0.180293,0.04,0.0207,0.149,DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.png
DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.jpg,8,0,173,355,0.542297,0.178281,-0.0649,0.0437,0.2824,DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.png
DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.jpg,9,0,494,466,0.453703,0.176191,0.1088,0.1313,0.4,DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.png
DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.jpg,10,0,176,469,0.550922,0.16666,-0.1226,0.1814,0.5451,DJI_20220410133027_0176_T_JPG.rf.c18e2b61e1a3dfefdbe6864ffa6bc0cc.png
DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.jpg,1,0,487,163,0.475281,0.176602,0.1115,-0.0621,0.4275,DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.png
DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.jpg,2,0,169,173,0.530297,0.178926,-0.0629,-0.0346,0.2667,DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.png
DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.jpg,3,0,490,285,0.466906,0.174863,0.1115,0.019,0.4196,DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.png
DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.jpg,4,0,170,293,0.533094,0.183574,-0.08,0.0197,0.3412,DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.png
DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.jpg,5,0,493,405,0.458547,0.181816,0.0488,0.042,0.1804,DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.png
DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.jpg,6,0,173,414,0.541453,0.184727,-0.0667,0.0716,0.2902,DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.png
DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.jpg,7,0,485,44,0.48225,0.167891,0.0748,-0.0961,0.2902,DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.png
DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.jpg,8,0,495,494,0.450188,0.066465,0.0718,0.0977,0.2627,DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.png
DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.jpg,9,0,174,500,0.545641,0.043809,-0.1261,0.2108,0.5529,DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.png
DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.jpg,10,0,167,55,0.523328,0.173105,-0.0506,-0.0665,0.2118,DJI_20220410133030_0177_T_JPG.rf.f0ad17d2b36ece74f19e1a27e33a42d0.png
DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.jpg,1,0,486,106,0.480266,0.172773,0.0804,-0.0726,0.3098,DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.png
DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.jpg,2,0,166,120,0.519672,0.192305,-0.0519,-0.0458,0.2157,DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.png
DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.jpg,3,0,485,17,0.484156,0.070117,0.1375,-0.1992,0.5333,DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.png
DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.jpg,4,0,164,22,0.514859,0.086641,-0.0688,-0.1032,0.2824,DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.png
DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.jpg,5,0,488,228,0.472938,0.181289,0.0937,-0.0156,0.3569,DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.png
DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.jpg,6,0,168,238,0.526078,0.177793,-0.0661,-0.0078,0.2784,DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.png
DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.jpg,7,0,490,348,0.467109,0.180781,0.0948,0.0513,0.3569,DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.png
DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.jpg,8,0,169,357,0.531078,0.185293,-0.0527,0.0353,0.2235,DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.png
DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.jpg,9,0,491,466,0.463312,0.177187,0.0933,0.1145,0.349,DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.png
DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.jpg,10,0,172,470,0.538906,0.162168,-0.1288,0.1862,0.5569,DJI_20220410133033_0178_T_JPG.rf.7dcdbad9d7ab296dd4f2c46cad4abb1c.png
DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.jpg,1,0,486,167,0.480859,0.17543,0.0376,-0.0202,0.1451,DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.png
DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.jpg,2,0,167,179,0.521938,0.178926,-0.0703,-0.0354,0.2941,DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.png
DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.jpg,3,0,487,287,0.476672,0.184141,0.043,0.008,0.1647,DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.png
DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.jpg,4,0,168,298,0.526125,0.182988,-0.0726,0.0201,0.3059,DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.png
DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.jpg,5,0,489,409,0.469703,0.183574,0.0756,0.0684,0.2863,DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.png
DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.jpg,6,0,171,419,0.535875,0.185898,-0.0794,0.0869,0.3412,DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.png
DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.jpg,7,0,484,48,0.486437,0.163809,0.0814,-0.1032,0.3176,DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.png
DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.jpg,8,0,491,497,0.464125,0.056602,0.1278,0.1802,0.4784,DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.png
DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.jpg,9,0,173,502,0.541453,0.036855,-0.136,0.2276,0.5922,DJI_20220410133036_0179_T_JPG.rf.dc6b7066f92b00a32b476af05b564583.png
